"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:7fBt47dXX49oj5sv7ph3q4","Contemplation in Snow","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","spotify:album:0mSbKAlNwSFHlKL4i3OIsn","Genshin Impact - The Stellar Moments (Original Game Soundtrack)","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","2021-02-04","https://i.scdn.co/image/ab67616d0000b273838be058f3d9ade37d66054e","1","14","122864","https://p.scdn.co/mp3-preview/c82bd5e3e0d924c7d1c720f9f80982a436c2ac68?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","FR10S2178169","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-03-13T12:13:31Z"
"spotify:track:5zWeXNPmxXMZzy0QYeM3rd","Dance of Aphros","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:1allU3bi1l9t6yUBfjQt3S","Genshin Impact - The Stellar Moments Vol. 2 (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2022-01-26","https://i.scdn.co/image/ab67616d0000b273a7dbcbf5013c0de853148e01","1","7","109499","https://p.scdn.co/mp3-preview/dbf2789035bedeadabcc5a772de08560f99b138d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","FR10S2242864","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-03-13T12:13:10Z"
"spotify:track:4p5Zu3kpIELEebGeMNNiU3","Caelestinum Finale Termini","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","spotify:album:4jodtP1gXnHd8aU4hQiXHL","Genshin Impact - The Wind and the Star Traveler (Original Game Soundtrack)","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","2020-06-19","https://i.scdn.co/image/ab67616d0000b2730cb441fe223f29c1ae19df7d","1","5","208000","https://p.scdn.co/mp3-preview/8e9e878f1e0a75b5a673ecd9b5bb69b20070677c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","FRX202008980","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-03-13T12:12:58Z"
"spotify:track:6TpGHTm9BdyBSj5zr4C1az","Caprice of the Leaves","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4alm7dlAhGRBMb21F49YC8","Genshin Impact - The Stellar Moments, Vol. 3 (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-01-10","https://i.scdn.co/image/ab67616d0000b273be3ac9b04825c40a3863c420","1","18","71000","https://p.scdn.co/mp3-preview/416fecc3fb9d7c812ff4feba40ba90016fe76685?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","DGA092221498","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-03-13T12:12:35Z"
"spotify:track:2fPEhyR9tmTZt3mPclZd5v","Winding Through Avidya","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4alm7dlAhGRBMb21F49YC8","Genshin Impact - The Stellar Moments, Vol. 3 (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-01-10","https://i.scdn.co/image/ab67616d0000b273be3ac9b04825c40a3863c420","1","17","128000","https://p.scdn.co/mp3-preview/427968851ad218fdfd18c8f61a190a6b3ed840a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","DGA092221497","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-03-13T12:12:22Z"
"spotify:track:3T1kzkVt4tkJWwIetV5IyD","Bard's Adventure","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","spotify:album:0mSbKAlNwSFHlKL4i3OIsn","Genshin Impact - The Stellar Moments (Original Game Soundtrack)","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","2021-02-04","https://i.scdn.co/image/ab67616d0000b273838be058f3d9ade37d66054e","1","1","107012","https://p.scdn.co/mp3-preview/8b0b689c3bcbd4abfbc12856374efcc39a688377?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","FR10S2178156","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-03-13T12:12:08Z"
"spotify:track:5dDZCZJ8q7WGQUdAImxcUW","Invitation of Windblume","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","spotify:album:3Zw9PiPgAvNtNUnusZAcva","Genshin Impact - The Shimmering Voyage (Original Game Soundtrack)","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","2021-07-19","https://i.scdn.co/image/ab67616d0000b27325a87873e03f11eb9f88dd1a","4","14","87351","https://p.scdn.co/mp3-preview/ab60dec548cd16988536d9ed35bd959e9aeb9830?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","FRX282155360","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-03-13T12:11:54Z"
"spotify:track:4HNxWTYm4HSoNmqgoIQfZM","Kaze no Tani no Nausicaa - Opening (Nausicaa of the Valley of the Wind)","spotify:artist:1px9GAyQx638IcEW9cb7Jx","Aun J-Classic Orchestra","spotify:album:4ab7hlCS9w8ako9by21eBa","Wa-Gakki de Ghibli","spotify:artist:1px9GAyQx638IcEW9cb7Jx","Aun J-Classic Orchestra","2008","https://i.scdn.co/image/ab67616d0000b273710b38523dd1249c4bf1ff76","1","10","237240","https://p.scdn.co/mp3-preview/d76249c8551605d3ae184f038f858088a8ed6d2c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","JPG100900310","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-11T03:48:34Z"
"spotify:track:54j8sRax3SMhpP6Dzvxfhv","Itsumo Nandodemo (Spirited Away)","spotify:artist:1px9GAyQx638IcEW9cb7Jx","Aun J-Classic Orchestra","spotify:album:4ab7hlCS9w8ako9by21eBa","Wa-Gakki de Ghibli","spotify:artist:1px9GAyQx638IcEW9cb7Jx","Aun J-Classic Orchestra","2008","https://i.scdn.co/image/ab67616d0000b273710b38523dd1249c4bf1ff76","1","8","238880","https://p.scdn.co/mp3-preview/b854391feb9c4491dc45cef13adc2fbf05d5e76b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","43","JPG100900308","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-11T03:48:46Z"
"spotify:track:4KvmuDvt1UYzIi20INNiJs","Quand la lumiere resplendira","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","11","82026","https://p.scdn.co/mp3-preview/783d87501f7a0fc084b0127ab2785320c41c8b8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","DGA0M2328894","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-17T14:57:18Z"
"spotify:track:7kJrHJShEYNAoUT4TAIxi2","City of Mellifluous Glory","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","4","154458","https://p.scdn.co/mp3-preview/b7996befb09173fed61eecb79bb07b53f880756a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","DGA0M2328887","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-17T15:03:23Z"
"spotify:track:6UGmyGrnrFYtt3Iel4WGBs","As Light Rain Falls Without Reason","spotify:artist:0cJKVhrPAsTbiwKervvVQH","tnbee","spotify:album:64SCeumtkhxMmrGHd1dVgY","Lyney Mix Collection (From ""Genshin Impact"")","spotify:artist:0cJKVhrPAsTbiwKervvVQH","tnbee","2023-08-17","https://i.scdn.co/image/ab67616d0000b2739a4e327ec93137606eec7db1","1","1","280250","https://p.scdn.co/mp3-preview/d591066a5c020f97304afc53d6f904a7dc9fd10b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","QZRP52306406","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-17T15:05:27Z"
"spotify:track:2jq6Yv8relYjAl1tVw5B2Z","Fontaine Swing Dance","spotify:artist:0cJKVhrPAsTbiwKervvVQH","tnbee","spotify:album:7kjJFdjhOQN2qQlvFArSvL","The Final Feast Mix Collection (From ""Genshin Impact"")","spotify:artist:0cJKVhrPAsTbiwKervvVQH","tnbee","2023-07-05","https://i.scdn.co/image/ab67616d0000b273dd4f65899390f4045c49ad11","1","5","613750","https://p.scdn.co/mp3-preview/dc2369d053ce09eb0dbb727dbaaf7796688069f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","QZNWS2300757","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-17T15:10:27Z"
"spotify:track:7LngNCkKeZ7KrTjwp0meBt","Rondeau des fleurs et des rapieres/Genshin Impact Fontaine Battle Theme - Virtuosic Piano Arrangement","spotify:artist:5f23L7gVIn65REaD3LGTzg","ChaconneScott","spotify:album:0p4G32A2KYa7XFmCXOetV2","Rondeau des fleurs et des rapieres/Genshin Impact Fontaine Battle Theme (Virtuosic Piano Arrangement)","spotify:artist:5f23L7gVIn65REaD3LGTzg","ChaconneScott","2023-09-13","https://i.scdn.co/image/ab67616d0000b273eca7f8dc171bd40e020e04f5","1","1","237525","https://p.scdn.co/mp3-preview/33a302fe67bb433b13230823f246c051f8b5eb55?cid=9950ac751e34487dbbe027c4fd7f8e99","false","19","QZTAY2380582","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-17T15:17:04Z"
"spotify:track:6BdwxI5HaWAG4EhxoEyQWN","Justice for Callas","spotify:artist:2dbjQX4XbIMrb5kayolqSZ","Chewie Melodies","spotify:album:3sHTJPjLYosM5KEFo04FbN","Fontaine Piano Cover Collection","spotify:artist:2dbjQX4XbIMrb5kayolqSZ","Chewie Melodies","2023-08-18","https://i.scdn.co/image/ab67616d0000b273206cf37a9e5c2084e3499e91","1","5","73977","https://p.scdn.co/mp3-preview/66dcf8e89d810846539910e4c0f0aa9333322317?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","QZRP52379045","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-17T15:20:43Z"
"spotify:track:0KOCCyZ2P4rBaPBtnS09i9","Lovers' Oath","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","spotify:album:3Zw9PiPgAvNtNUnusZAcva","Genshin Impact - The Shimmering Voyage (Original Game Soundtrack)","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","2021-07-19","https://i.scdn.co/image/ab67616d0000b27325a87873e03f11eb9f88dd1a","2","23","79610","https://p.scdn.co/mp3-preview/d9f90a01d41b6ac011573fb836117576c5968397?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","FRX282155340","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-17T15:22:24Z"
"spotify:track:70Wz1DhxhXDVa60T2UPUQh","Snow-Buried Tales","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg, spotify:artist:5gg5XQREXbryWpPF2pZWto","Yu-Peng Chen, HOYO-MiX, Zach Huang","spotify:album:4sZmCbnqGhDr9oOl2h0J8T","Genshin Impact - Vortex of Legends (Original Game Soundtrack)","spotify:artist:6CY7WNJfd5uZclcS3WeEjx, spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","Yu-Peng Chen, HOYO-MiX","2021-04-02","https://i.scdn.co/image/ab67616d0000b273141d9edc1508d9ef951990a6","1","1","91984","https://p.scdn.co/mp3-preview/2e488f07015fb4038d139128dd31f51755d3e832?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","FR59R2106122","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-10-17T15:31:52Z"
"spotify:track:2ohKacGuVUaqKWDill1JmF","Let's Take a Photo!","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:2vC63gH9IJx2DyFM3XNIo6","Honkai: Star Rail - Experience the Paths Vol. 1","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-27","https://i.scdn.co/image/ab67616d0000b273bf5b901904681533136275cc","1","2","89000","https://p.scdn.co/mp3-preview/75d0b1fc4f321e4f1db5d5d641e5aaf3f94eef88?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","QMFME2394163","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-02T03:23:18Z"
"spotify:track:0Xuf3Zl46QlS9hp9HejBu6","Your Choice","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:2vC63gH9IJx2DyFM3XNIo6","Honkai: Star Rail - Experience the Paths Vol. 1","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-27","https://i.scdn.co/image/ab67616d0000b273bf5b901904681533136275cc","1","3","116979","https://p.scdn.co/mp3-preview/6b23f84c5516dc2974f0a2c400cc9da7a07c49c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","QMFME2394164","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-02T03:24:08Z"
"spotify:track:1gCkWnFwQ2IAk7ekDQah9h","In Torrid Heat","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:2vC63gH9IJx2DyFM3XNIo6","Honkai: Star Rail - Experience the Paths Vol. 1","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-27","https://i.scdn.co/image/ab67616d0000b273bf5b901904681533136275cc","1","7","84124","https://p.scdn.co/mp3-preview/abdf807f3ec028c997b34a751ec3400a9c03511e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","QMFME2394168","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-05T15:04:00Z"
"spotify:track:0gnUjKbhNspUraBox4kdit","A Dramatic Irony","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:2vC63gH9IJx2DyFM3XNIo6","Honkai: Star Rail - Experience the Paths Vol. 1","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-27","https://i.scdn.co/image/ab67616d0000b273bf5b901904681533136275cc","1","20","112750","https://p.scdn.co/mp3-preview/e815eb47bc8f813643fdc24cc78b84dd0aff511d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","QMFME2394181","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-05T15:29:10Z"
"spotify:track:7cS75FqPtwhZtWSzFKwnzW","Poesy of Chrysolite","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","6","144938","https://p.scdn.co/mp3-preview/d0d7e7b107318b660ea7244151504111e0d91830?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","DGA0M2328889","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-06T15:31:24Z"
"spotify:track:279o2ouBYhWsksgEdmF369","Coruscating Street","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","8","97690","https://p.scdn.co/mp3-preview/cddb8a54d2b2593815b51cf867561d4129c03906?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","DGA0M2328891","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T13:59:18Z"
"spotify:track:5LPxfyatdLSPYxlm7znics","Dreams' Swirling Whispers","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","9","147237","https://p.scdn.co/mp3-preview/5f5fc10a47fb3ebf9e7357d9a647f3e6fbd34023?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","DGA0M2328892","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T14:00:56Z"
"spotify:track:0pPrJ7a0kzLrmClZGVUseU","La nuit silencieuse et paisible","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","10","126272","https://p.scdn.co/mp3-preview/ec9d9d79914638ceff91137d182134078122d1ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","DGA0M2328893","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T14:03:20Z"
"spotify:track:6IgFQBq0LtIDC0Guji1eld","Harmonia of Polysynodie","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","13","103914","https://p.scdn.co/mp3-preview/82cea160bd8dc700c4ed2f91aa9c1fd0b17bd4c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","DGA0M2328896","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T14:09:04Z"
"spotify:track:5sE33EjGqWk0lSAze2k25L","Pluie sur la ville","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","14","155669","https://p.scdn.co/mp3-preview/a403ab911e0c4e4a68530470215b5176912e8d0b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","DGA0M2328897","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T14:11:45Z"
"spotify:track:4M1OGiyCRI2owUO0EXUZHv","Romaritime Recollection","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","17","104085","https://p.scdn.co/mp3-preview/46dcbdaa82d70396095caed3ed0274af89b9de9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","DGA0M2328900","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T14:14:03Z"
"spotify:track:7tDhvwzklo5TmF5butJQIc","Pilot's Rest","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","18","102933","https://p.scdn.co/mp3-preview/139c6ecb38289dc1fbddd6305980ba9a4e26980c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","DGA0M2328901","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T14:16:03Z"
"spotify:track:5S6Vjrm5RORoAajPcprvbA","Limpide est le sanglot d'eau","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","19","136213","https://p.scdn.co/mp3-preview/04c8afa38614f1ebf105047eb601abad797893ec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","DGA0M2328902","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T14:17:54Z"
"spotify:track:4cYIdz1bfJITLJoR38o5PU","Clair de lune","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","20","110037","https://p.scdn.co/mp3-preview/16d4b45d38085b74e06e189262ae5bfac8ebf4e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","DGA0M2328903","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-11-07T16:03:18Z"
"spotify:track:5LEgtsYV2m7Z6zwMIWW8YB","Leisurely Days in Fontaine","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","5","100472","https://p.scdn.co/mp3-preview/5a5575bfd252e58737dccb3084d46b90b7234557?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","DGA0M2328888","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-12-26T09:06:47Z"
"spotify:track:7cS75FqPtwhZtWSzFKwnzW","Poesy of Chrysolite","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","6","144938","https://p.scdn.co/mp3-preview/d0d7e7b107318b660ea7244151504111e0d91830?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","DGA0M2328889","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-12-26T09:07:40Z"
"spotify:track:3YRpIMbPLRrBXvzi5fxJPU","Luminescence of Eventide","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:4UwFbGhMZA4LZqqAnt8LCB","Genshin Impact - Fountain of Belleau (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-10-02","https://i.scdn.co/image/ab67616d0000b273b4d5821cf1dca9adc030994f","1","7","99114","https://p.scdn.co/mp3-preview/7339e127a80eadcb6aa00d33804e64def36c5c3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","DGA0M2328890","spotify:user:75xsdomm11brssg1t7p7zcehw","2023-12-26T09:10:37Z"
"spotify:track:0J2lmSTQQWhTiglHDbhLWm","Waltz No. 1, Collapse","spotify:artist:3WJfB0QSAWAO283H19gL5a","Hikaru Shirosu","spotify:album:7unO1Rhkr8bhZaE3y0QRU3","Op. 1: Multiverse","spotify:artist:3WJfB0QSAWAO283H19gL5a","Hikaru Shirosu","2022-06-01","https://i.scdn.co/image/ab67616d0000b273c719b0b439122f81786746e6","1","2","156038","https://p.scdn.co/mp3-preview/e2e68778064293aa5583f8e1cd8f6cb249ae7c44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USLZJ2295005","spotify:user:75xsdomm11brssg1t7p7zcehw","2024-01-02T02:58:01Z"
"spotify:track:1UqO7UIeZWgga7OFppVpGV","Pensees tranquilles","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:7rk8Dy3J1dbrkbSEOVIB3p","Genshin Impact - The Shimmering Voyage, Vol. 3 (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2023-07-26","https://i.scdn.co/image/ab67616d0000b2735bc2a94c3fa0e31294d211d6","1","14","102698","https://p.scdn.co/mp3-preview/49f652ff70c80e822c814f0a5282af46a6c49115?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","DGA062386443","spotify:user:75xsdomm11brssg1t7p7zcehw","2024-01-06T09:25:43Z"
"spotify:track:3ndrDXHWjXrGCehl1KDRlT","Toast to Coast","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","spotify:album:66LefdTRwCA7Mj7LCcCGk3","Genshin Impact - Pelagic Primaevality (Original Game Soundtrack)","spotify:artist:2YvlK6lKiKVjXxsjvNbnqg","HOYO-MiX","2024-02-26","https://i.scdn.co/image/ab67616d0000b273e5de01d287ffc08ab635633b","1","3","102426","https://p.scdn.co/mp3-preview/2f1e4210d2e105245d7bc751fcb8ac621d1cd86a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","FR2X42496729","spotify:user:75xsdomm11brssg1t7p7zcehw","2024-06-24T15:18:07Z"
